0,190,66,0,1,1,0,0,0,0,1,0
0,1668,1117,0,697,629,0,0,0,0,10,0
24,2307,1724,0,697,629,0,0,0,0,10,0
0,2350,31263,0,697,629,0.22,0.24,0,0,8,0
0,1831,1108,0,697,629,0,0,0,0,10,0
0,1734,1271,0,697,629,0,0,0,0,10,0
0,1914,1807,0,697,629,0,0,0,0,10,0
0,1865,3731,0,697,629,0,0,0,0,10,0
0,2804,34325,0,697,629,0,0,0,0,10,0
0,1982,33051,0,697,629,0,0,0,0,10,0
0,2199,1550,0,697,629,0,0,0,0,10,0
0,365,0,0,697,69,0,0,0,0,11,0
0,367,0,0,697,69,0,0,0,0,11,0
0,2097,1075,0,697,629,0,0,0,0,10,0
0,2461,13404,0,697,629,0,0,0,0,10,0
1,2375,1073,0,697,629,0,0,0,0,10,0
0,2044,1075,0,697,629,0,0,0,0,10,0
0,3495,398240,0,697,629,0.22,0.24,0,0,8,0
0,3940,421071,0,697,629,0.22,0.24,0,0,8,0
0,2234,74165,0,697,629,0.22,0.24,0,0,8,0
0,2061,5850,0,697,629,0.22,0.24,0,0,9,0
0,1970,34523,0,697,629,0.22,0.24,0,0,8,0
0,2163,1577,0,697,629,0,0,0,0,10,0
0,1424,1837,0,697,629,0,0,0,0,10,0
0,2459,1223,0,697,629,0,0,0,0,10,0
0,2663,20622,0,697,629,0.22,0.24,0,0,8,0
0,2623,5629,0,697,629,0,0,0,0,10,0
0,1935,1073,0,697,629,0,0,0,0,10,0
0,1935,1073,0,697,629,0,0,0,0,10,0
0,2024,1073,0,697,629,0,0,0,0,10,0
0,2320,1045,0,697,629,0,0,0,0,10,0
0,2260,2511,0,697,629,0,0,0,0,10,0
0,1945,1352,0,697,629,0,0,0,0,10,0
0,1389,12618,0,697,629,0,0,0,0,10,0
0,1668,1117,0,697,629,0,0,0,0,10,0
0,1993,1301,0,697,629,0,0,0,0,10,0
0,2527,1176,0,697,629,0,0,0,0,10,0
0,223,163,0,697,629,0,0,0,0,12,0
0,2093,576,0,697,629,0.22,0.24,0,0,8,0
0,3188,1191,0,697,629,0,0,0,0,10,0
0,368,0,0,697,69,0,0,0,0,11,0
0,2063,1413,0,697,629,0,0,0,0,10,0
0,1877,1117,0,697,629,0,0,0,0,10,0
0,1731,32251,0,697,629,0.22,0.24,0,0,8,0
12,2002,1793,0,697,629,0,0,0,0,10,0
0,2417,1840,0,697,629,0,0,0,0,10,0
0,2567,29508,0,697,629,0.22,0.24,0,0,8,0
0,2000,1119,0,697,629,0,0,0,0,10,0
0,1837,1073,0,697,629,0,0,0,0,10,0
0,1966,1101,0,697,629,0,0,0,0,10,0
0,1986,2748,0,697,629,0,0,0,0,10,0
0,2131,1474,0,697,629,0,0,0,0,10,0
0,2395,1073,0,697,629,0,0,0,0,10,0
0,1961,1075,0,697,629,0,0,0,0,10,0
0,383,0,0,697,69,0,0,0,0,11,0
0,1999,31527,0,697,629,0,0,0,0,10,0
0,1857,31354,0,697,629,0.22,0.24,0,0,8,0
0,2483,1122,0,697,629,0,0,0,0,10,0
0,1913,2361,0,697,629,0,0,0,0,10,0
0,1708,5414,0,697,629,0,0,0,0,10,0
0,1707,6979,0,697,629,0,0,0,0,10,0
0,1765,25505,0,697,629,0.22,0.24,0,0,8,0
0,1770,18379,0,697,629,0.22,0.24,0,0,8,0
0,1893,3963,0,697,629,0,0,0,0,10,0
0,1828,1121,0,697,629,0,0,0,0,10,0
0,1912,1075,0,697,629,0,0,0,0,10,0
0,1999,29984,0,697,629,0,0,0,0,10,0
0,2383,2033,0,697,629,0,0,0,0,10,0
0,2489,14645,0,697,629,0.22,0.24,0,0,8,0
0,2195,1121,0,697,629,0,0,0,0,10,0
0,377,0,0,697,69,0,0,0,0,11,0
0,2183,1423,0,697,629,0,0,0,0,10,0
0,1893,11758,0,697,629,0,0,0,0,10,0
